0.25560538116591924, 0.021739130434782705
0.2847533632286996, 0.021739130434782705
0.3139013452914797, 0.021739130434782705
0.34080717488789236, 0.021739130434782705
0.3699551569506726, 0.01739130434782621
0.39910313901345285, 0.021739130434782705
0.42600896860986537, 0.026086956521739202
0.4551569506726457, 0.034782608695652195
0.48430493273542596, 0.04347826086956519
0.5134529147982062, 0.04347826086956519
0.5426008968609866, 0.052173913043478404
0.5695067264573991, 0.0608695652173914
0.6278026905829596, 0.08260869565217399
0.68609865470852, 0.12608695652173918
0.7713004484304932, 0.17826086956521747
1, 0.42608695652173934
